epoch;loss;val_loss
0;0.2942028501778841;0.34079256185020007
1;0.2119971312224865;0.3272202260854344
2;0.18816324612125754;0.30144893983379006
3;0.17425438442379237;0.297302155798922
4;0.1635909035488963;0.28036736765876413
5;0.15579510262310506;0.27642430080100894
6;0.14866583236157893;0.28456943335011603
7;0.142419954636693;0.26593687157457074
8;0.1374088449023664;0.2667908599165579
0;0.29653749927282336;0.2862741571416457
1;0.19005311244875192;0.26391452010100086
2;0.16605416580140592;0.25906410623341797
3;0.1535834745556116;0.2622630635711054
4;0.14691333923488856;0.26462275394548973
5;0.14087963592149316;0.24753809324776133
6;0.1354964540205896;0.25633823608979583
7;0.13113894347026944;0.2411096830635021
8;0.12755548534952105;0.24581057784458002
9;0.12414746834933758;0.24986650341500838
10;0.12083751319795846;0.2396676120037834
11;0.11960533067397773;0.24755593830098707
12;0.11576835034452379;0.2405760225125899
13;0.11391570549868048;0.23377629125490784
14;0.11162449631392955;0.23994256251181165
15;0.10824892386384308;0.23618661264578503
16;0.10571991248466074;0.24594552542082965
17;0.10436260127648711;0.23836644629016518
0;0.35952996933832765;0.35409207290410993
1;0.21474871214292943;0.253954279512167
0;0.2229368700914085;0.24657573059722782;0.010187182888342068;0.5767005591715375;0.6397916908934712;0.008880521920509636
1;0.19239420361034573;0.21278670394457877;0.008861750675318763;0.7998150313645601;0.8877068765461444;0.008788621802814305
2;0.18418629419244825;0.203665681271255;0.00887185783656314;0.5300640557333827;0.58798071667552;0.008814244558064578
3;0.17601784659698605;0.1945915643464774;0.008854432316310704;0.24377053638609747;0.26987399099705117;0.008839507294857564
4;0.16781550903245807;0.18547654615677894;0.008866217415919527;0.2528706033496807;0.27997962130544085;0.008889507592733329
0;0.24457340794801713;0.24808820083737373;0.21294032913446426;0.45414883937686684;0.4809368973722061;0.21305642699201902
1;0.2170083163395524;0.21744828377887607;0.21304865876734258;0.7604600294182698;0.821326067869862;0.21266587619359295
2;0.21094915180727838;0.21072371418848634;0.2129781377017498;0.2979841716215014;0.30744056766231853;0.21287667648866773
3;0.19712506393641233;0.19535532426834107;0.21305276401489973;0.26900922001960376;0.2752947507581363;0.2124395090652009
4;0.18540418543592097;0.1823252093181014;0.21311501136869193;0.2934220560640097;0.3023529590262721;0.21304400024935602
5;0.17780364096313714;0.1738794668380171;0.2131212477594614;0.2809368337566654;0.28850783090728027;0.21279792425533137
6;0.17594866516068577;0.1718221574071795;0.21308727320581675;0.26508023143435516;0.2708776972256601;0.21290310240661103
7;0.17278482569679618;0.16833075173832476;0.21287152871638537;0.2660870289678375;0.2720235163656374;0.2126587053264181
8;0.16993789490237832;0.16514159811399878;0.21310460304021836;0.2835904611181468;0.2914492778728406;0.2128611753632625
9;0.16956526032462715;0.16473916094303132;0.21300019052624702;0.25854875685026246;0.26362024374306203;0.2129054343017439
10;0.16595530104786158;0.1607128760628402;0.21313716097474097;0.2530385093484074;0.25747827704374987;0.21308065590759118
11;0.16732235158458353;0.1622349372919649;0.21310911623686551;0.2602246562639872;0.2655092042312026;0.21266378430649638
12;0.16482096408456565;0.15944398398064077;0.21321382013857365;0.26783210987535616;0.2739387273353835;0.2128726177290082
13;0.16347747952863573;0.15796124012432994;0.2131236695215106;0.25263191282128294;0.2570669418480247;0.21271671126286187
14;0.1629301941767335;0.15735531193241478;0.21310416904985904;0.25078850900443894;0.2550332678947598;0.2125857372333606
15;0.16126402665749193;0.15550006466545166;0.21313971870988607;0.29140041635061303;0.3001181624022623;0.21294077082847557
0;0.2076265772111714;0.2306468903541565;0.00044381203660159374;0.5428833804776271;0.6031721025084456;0.0002850215220132668
1;0.1822217027924955;0.20246298302561044;5.02277957840306e-05;0.8246489838759105;0.9162698393811782;6.14740965860013e-05
2;0.17512944031096994;0.1945860845644027;1.9686823889469453e-05;0.30256209321320054;0.33617907765631877;9.30795116630634e-06
3;0.1930924051180482;0.2145457233838737;1.2590685789655254e-05;0.24858278974580267;0.276201855049779;1.1266343488879707e-05
4;0.1610552734978497;0.17894943874776365;7.827810190065065e-06;0.2521300244641801;0.28014377084560693;6.369524128520728e-06
5;0.15096336729191243;0.16773642751052975;5.863907691696113e-06;0.345321030455331;0.3836894086562097;5.718708975166464e-06
6;0.14653144242577254;0.1628121453370899;5.15273419962341e-06;0.26131256701114275;0.29034683203945555;4.252417960988926e-06
7;0.14226632782556117;0.15807312367781998;5.200847520063689e-06;0.31030736566210787;0.34478551930437484;4.063530946230761e-06
8;0.14045909117646516;0.15606515506245197;4.552030107424798e-06;0.28035529165839157;0.3115054477502902;3.954204488252344e-06
0;0.18532341669872404;0.18388488978333772;0.19827019853517414;0.39574862125515936;0.417038629129529;0.20413864932954312
1;0.1786047925837338;0.17645448420383036;0.1979576050788164;0.21860498739033937;0.2202157511562109;0.20410816603899
2;0.17960771445930004;0.17756471227481962;0.19799477318674327;0.23339977018535138;0.23664821876585485;0.20416379110515118
0;0.16036490373685955;0.17805308622308075;0.001171302362699862;0.3331248415410519;0.3701308045387268;7.125978713520453e-05
1;0.16286791051272304;0.18095833149924875;5.416125396004645e-05;0.30300147260725496;0.3366639111042023;3.960570282470144e-05
2;0.1615742906611413;0.17952265054918826;3.909423369259457e-05;0.2784659291356802;0.3094042421430349;2.118278347370506e-05
3;0.1444285614574328;0.16047398479748518;1.9787092023307196e-05;0.24216242069005967;0.2690665287822485;2.550838597562688e-05
4;0.14008100151736289;0.15564382854476572;1.5594035604863167e-05;0.18058925300836562;0.20065342554450036;1.1746586224489874e-05
5;0.13378961731959135;0.1486537156375125;1.276809563569259e-05;0.19219449946284295;0.21354823684692384;1.0909248927873704e-05
6;0.12643668271694333;0.14048405137378722;1.039753428824497e-05;0.18418612129986286;0.20465009740740062;1.0384307561707828e-05
7;0.12735720817372204;0.14150690182950348;9.998098266805756e-06;0.1832211000174284;0.2035780232027173;8.83561043337977e-06
8;0.12278573762439192;0.1364276208570227;8.820405520964414e-06;0.17929194911569357;0.19921238465607166;8.0791653695087e-06
9;0.12093368123844266;0.1343698757281527;7.962639529523584e-06;0.18722687609493732;0.20802902471274137;7.588588194721524e-06
10;0.1196497381934896;0.13294332173466683;7.517441016943849e-06;0.1779971024990082;0.19777378284186126;7.0272305988510196e-06
11;0.11746664578840137;0.13051770490128548;7.142090714182814e-06;0.21728096633404492;0.24142253576219083;6.896646835684806e-06
12;0.11822109266556799;0.1313560239346698;6.742795680338532e-06;0.18191178189218044;0.202123495452106;6.409761733493724e-06
13;0.11548066372144968;0.12831113505456596;6.451647731296361e-06;0.1700367567613721;0.1889290361329913;6.286570632710209e-06
14;0.11350491830147803;0.1261158816907555;6.2754523513604e-06;0.1771808395460248;0.19686692295968533;6.135664048997569e-06
15;0.11300818680413068;0.12556397055555135;6.161775750854303e-06;0.1850632066577673;0.20562513185292483;5.9278299049765336e-06
16;0.11186327106319367;0.12429187735170126;5.8429079779216405e-06;0.18544830002635718;0.20605304746329783;5.6207726511274815e-06
17;0.1105314034530893;0.12281204463168979;5.660949799789705e-06;0.17608451966196298;0.1956488553956151;5.543570546706178e-06
18;0.11230788888502866;0.12478593876678497;5.468660435951733e-06;0.172163721986115;0.19129241345822812;5.541846341429846e-06
0;0.18567782728467136;0.1953553081098944;0.001805734846555424;0.46455300664901733;0.4889984821677208;8.908502174017485e-05
1;0.1623550938917324;0.17089605282433332;7.691293908101216e-05;0.23711845842003823;0.2495949767678976;6.466308645030949e-05
2;0.16840297980979085;0.17726377389580011;4.793727411379223e-05;0.24070973254740238;0.2533773610219359;2.4843205605066032e-05
3;0.1471382110659033;0.1548809236502275;2.6707018458409948e-05;0.35262715819478035;0.3711847141087055;3.3677000434181536e-05
4;0.1399558302704245;0.14732090075314044;1.9526187617202596e-05;0.20956980618834495;0.22059892203658818;1.66532353778166e-05
5;0.13459644932392983;0.14167959160357713;1.6779361282488026e-05;0.20817734818160533;0.21913324320316316;1.5387881598144303e-05
6;0.12669631532952189;0.1333638365669176;1.3442944963344417e-05;0.21321966917812823;0.22444092333316804;1.5902059098152676e-05
7;0.12485476168245077;0.13142541547026484;1.2375042492067224e-05;0.19093349374085664;0.20098199888318777;1.1951241117458266e-05
8;0.12293794771283865;0.12940776628255843;1.14255239400336e-05;0.20714651280641555;0.21804817925393583;1.4905161515343935e-05
9;0.11976121340598911;0.1260638860343024;1.0462670169886224e-05;0.1929624856635928;0.20311790139228106;9.637778127398633e-06
10;0.12000063707400113;0.12631594746932387;9.769355010462277e-06;0.1864263684079051;0.1962376962825656;1.1185975337866693e-05
11;0.11768158123269677;0.12387485003657639;9.503716869289747e-06;0.17843369258195163;0.18782448893040418;8.603498150478116e-06
12;0.11542156212963164;0.12149590874370188;9.005911575400204e-06;0.18511437687277793;0.1948564583733678;1.487119277680904e-05
13;0.11398037330340594;0.11997887684032321;8.835574971158166e-06;0.20480429815500975;0.2155830000564456;9.010532126922045e-06
14;0.11207037729769945;0.1179683770313859;8.408916971461622e-06;0.19213053781539202;0.20224225698411466;7.920310437384614e-06
15;0.11294556529354303;0.11888963821344077;8.206948419910987e-06;0.2013181222900748;0.21191341306269168;7.64611623435485e-06
16;0.11277151513937861;0.11870644849073142;7.810320694943584e-06;0.1813969468176365;0.1909437363371253;7.99221267016037e-06
0;0.17916195728878181;0.188540437941129;0.0009708729637447201;0.29027454113215206;0.3055469363704324;9.91046848721453e-05
1;0.19011755822847287;0.2001211698402961;4.8985600683105686e-05;0.26315249446034433;0.2770001833364367;4.647505898537929e-05
2;0.18378115340073903;0.19345218899473549;3.1521750335590087e-05;0.20660593493282794;0.21747913082316517;1.525947819936846e-05
3;0.1627459215944012;0.1713107325086991;1.4554233521873054e-05;0.2547824740037322;0.2681902803182602;3.421892952246708e-05
4;0.1634111008606851;0.172011065505445;1.1815837670837937e-05;0.18700915770977736;0.19685119139775634;1.0569930973360897e-05
5;0.155110434944431;0.1632736135609448;1.008178466327081e-05;0.19197691702842712;0.20208053635433315;8.193540861611836e-06
6;0.14763807135572035;0.1554080898234;7.75914076598383e-06;0.21246786068752407;0.22364995563402773;8.112650263228715e-06
7;0.14575819497245054;0.15342929483018816;7.334966342189849e-06;0.20555166106671094;0.2163698108457029;6.870809669408118e-06
8;0.14295227185015877;0.15047571872050564;6.816063814274761e-06;0.211192645419389;0.2223077091537416;6.486739634055994e-06
9;0.14048162159323693;0.14787505177408458;6.48513778924098e-06;0.19826718295738102;0.2087018983401358;7.633003530600035e-06
